id,Nombre,Apellido,Email,ciclo_1,ciclo_2,ciclo_3,Email.1,apps usadas
Justin,Brooks,justin.brooks.1617@gslingacademy.com,19.8,19.2,17.0,,,
Kayla,Krueger,kayla.krueger.1618@gslingacademy.com,15.6,16.8,14.6,,,
Justin,Kim,justin.kim.1619@gslingacademy.com,18.0,19.0,16.0,,,
Christian,Blankenship,christian.blankenship.1620@gslingacademy.com,18.4,18.6,20.0,,,
Todd,Williams,todd.williams.1621@gslingacademy.com,17.8,18.6,17.6,,,
Victoria,Perez,victoria.perez.1622@gslingacademy.com,16.4,14.0,16.6,,,
Madeline,Hart,madeline.hart.1623@gslingacademy.com,13.6,18.2,19.8,,,
Christopher,Meyer,christopher.meyer.1624@gslingacademy.com,17.4,18.0,19.0,,,
Christopher,Fleming,christopher.fleming.1625@gslingacademy.com,7.0,14.6,16.8,,,
Karen,Ramsey,karen.ramsey.1626@gslingacademy.com,16.8,17.8,19.2,,,
Monica,Dalton,monica.dalton.1627@gslingacademy.com,18.6,12.2,13.0,,,
Gary,Odonnell,gary.odonnell.1628@gslingacademy.com,18.8,17.2,12.8,,,
Ann,Scott,ann.scott.1629@gslingacademy.com,19.0,18.2,14.0,,,
Jessica,Jackson,jessica.jackson.1630@gslingacademy.com,19.2,19.2,14.0,,,
Lauren,Morrison,lauren.morrison.1631@gslingacademy.com,18.6,13.8,13.0,,,
Alexander,Brown,alexander.brown.1632@gslingacademy.com,14.0,18.6,13.0,,,
Thomas,Smith,thomas.smith.1633@gslingacademy.com,20.0,14.0,12.0,,,
Jonathan,Torres,jonathan.torres.1634@gslingacademy.com,11.8,16.2,12.6,,,
Robin,Daniel,robin.daniel.1635@gslingacademy.com,18.4,12.2,15.2,,,
Anthony,Peterson,anthony.peterson.1636@gslingacademy.com,16.2,17.4,19.8,,,
Ashley,Blankenship,ashley.blankenship.1637@gslingacademy.com,14.8,19.8,13.2,,,
Jennifer,Stewart,jennifer.stewart.1638@gslingacademy.com,18.4,12.6,19.0,,,
James,Compton,james.compton.1639@gslingacademy.com,18.6,19.8,20.0,,,
David,Bates,david.bates.1640@gslingacademy.com,15.2,17.2,19.2,,,
Stephanie,Green,stephanie.green.1641@gslingacademy.com,19.2,16.8,17.4,,,
Garrett,Nichols,garrett.nichols.1642@gslingacademy.com,13.2,19.2,17.4,,,
Erica,Lopez,erica.lopez.1643@gslingacademy.com,14.6,18.0,17.6,,,
Lisa,Benitez,lisa.benitez.1644@gslingacademy.com,12.0,19.8,13.4,,,
Cheryl,Gutierrez,cheryl.gutierrez.1645@gslingacademy.com,13.0,15.4,16.6,,,
Stephen,Hawkins,stephen.hawkins.1646@gslingacademy.com,17.4,19.8,16.0,,,
Natalie,Williams,natalie.williams.1647@gslingacademy.com,18.2,12.8,19.4,,,
Anthony,Arnold,anthony.arnold.1648@gslingacademy.com,17.0,18.4,13.8,,,
Deanna,Coleman,deanna.coleman.1649@gslingacademy.com,16.6,16.4,17.4,,,
Lisa,Barber,lisa.barber.1650@gslingacademy.com,15.2,18.2,18.4,,,
Stephanie,Miller,stephanie.miller.1651@gslingacademy.com,16.2,14.6,18.6,,,
Amy,White,amy.white.1652@gslingacademy.com,18.6,18.4,17.6,,,
Beverly,Chavez,beverly.chavez.1653@gslingacademy.com,18.2,12.0,16.6,,,
Richard,Cortez,richard.cortez.1654@gslingacademy.com,17.4,17.0,18.8,,,
Kevin,Morgan,kevin.morgan.1655@gslingacademy.com,12.0,17.8,16.8,,,
Emily,Hebert,emily.hebert.1656@gslingacademy.com,17.2,12.4,14.8,,,
Lori,Roberts,lori.roberts.1657@gslingacademy.com,17.0,19.0,18.4,,,
Robert,Kirby,robert.kirby.1658@gslingacademy.com,14.0,17.8,16.0,,,
Eric,Ross,eric.ross.1659@gslingacademy.com,18.0,17.4,15.4,,,
Rachael,Perry,rachael.perry.1660@gslingacademy.com,15.8,15.4,16.0,,,
Kenneth,Gallagher,kenneth.gallagher.1661@gslingacademy.com,14.8,15.6,14.4,,,
Thomas,Scott,thomas.scott.1662@gslingacademy.com,15.8,10.0,13.0,,,
Elizabeth,Jones,elizabeth.jones.1663@gslingacademy.com,10.4,15.8,19.2,,,
Matthew,Bartlett,matthew.bartlett.1664@gslingacademy.com,14.4,19.4,16.4,,,
Kendra,Perez,kendra.perez.1665@gslingacademy.com,20.0,15.2,16.0,,,
Daniel,Brewer,daniel.brewer.1666@gslingacademy.com,13.2,16.6,13.2,,,
Cody,Tyler,cody.tyler.1667@gslingacademy.com,11.4,12.2,17.2,,,
Nicholas,Conrad,nicholas.conrad.1668@gslingacademy.com,19.4,17.0,19.6,,,
Emma,Morris,emma.morris.1669@gslingacademy.com,16.8,14.8,12.8,,,
David,Brown,david.brown.1670@gslingacademy.com,17.0,14.4,16.6,,,
Charlotte,Zuniga,charlotte.zuniga.1671@gslingacademy.com,18.4,19.6,18.8,,,
Luis,Knight,luis.knight.1672@gslingacademy.com,20.0,16.4,16.2,,,
Matthew,Moore,matthew.moore.1673@gslingacademy.com,17.0,19.0,17.6,,,
Jennifer,Chan,jennifer.chan.1674@gslingacademy.com,17.6,15.2,19.6,,,
Christopher,Evans,christopher.evans.1675@gslingacademy.com,14.4,19.6,18.0,,,
Tara,Haynes,tara.haynes.1676@gslingacademy.com,17.4,14.4,20.0,,,
Jason,Flores,jason.flores.1677@gslingacademy.com,18.4,19.8,15.4,,,
David,Flores,david.flores.1678@gslingacademy.com,12.8,15.8,14.4,,,
Patricia,Rivera,patricia.rivera.1679@gslingacademy.com,17.2,15.4,16.0,,,
Alexis,Freeman,alexis.freeman.1680@gslingacademy.com,13.2,12.4,12.0,,,
Scott,Baxter,scott.baxter.1681@gslingacademy.com,19.6,16.8,18.8,,,
Kyle,Rubio,kyle.rubio.1682@gslingacademy.com,13.6,19.8,15.2,,,
Nancy,Montes,nancy.montes.1683@gslingacademy.com,14.8,16.4,19.2,,,
Andre,Graham,andre.graham.1684@gslingacademy.com,16.6,18.8,15.0,,,
Christine,Rivera,christine.rivera.1685@gslingacademy.com,16.0,12.4,15.0,,,
William,Holt,william.holt.1686@gslingacademy.com,19.6,15.8,17.4,,,
Tammy,Morris,tammy.morris.1687@gslingacademy.com,16.0,18.8,12.2,,,
Kimberly,Bates,kimberly.bates.1688@gslingacademy.com,15.0,19.8,15.0,,,
Sheena,Murphy,sheena.murphy.1689@gslingacademy.com,17.4,16.8,15.8,,,
Robert,Mccall,robert.mccall.1690@gslingacademy.com,9.0,14.6,17.2,,,
Julie,Floyd,julie.floyd.1691@gslingacademy.com,11.0,12.0,17.6,,,
Barry,Taylor,barry.taylor.1692@gslingacademy.com,14.0,14.4,13.8,,,
Dennis,Gonzalez,dennis.gonzalez.1693@gslingacademy.com,13.0,12.8,14.2,,,
Angel,Williams,angel.williams.1694@gslingacademy.com,12.6,17.6,13.4,,,
Ronald,Palmer,ronald.palmer.1695@gslingacademy.com,14.0,18.0,13.2,,,
Dustin,Stanley,dustin.stanley.1696@gslingacademy.com,16.8,18.8,16.0,,,
Jennifer,Lewis,jennifer.lewis.1697@gslingacademy.com,18.2,17.8,18.6,,,
Mark,Gardner,mark.gardner.1698@gslingacademy.com,19.0,18.4,18.0,,,
Laura,Barber,laura.barber.1699@gslingacademy.com,18.2,18.2,14.0,,,
Nicole,Weeks,nicole.weeks.1700@gslingacademy.com,14.6,17.8,17.4,,,
Ricky,Walker,ricky.walker.1701@gslingacademy.com,18.0,13.6,13.2,,,
Whitney,Walls,whitney.walls.1702@gslingacademy.com,17.0,16.4,14.8,,,
Catherine,May,catherine.may.1703@gslingacademy.com,12.6,16.4,15.4,,,
Joel,Williams,joel.williams.1704@gslingacademy.com,16.8,19.8,16.6,,,
Daisy,Ellis,daisy.ellis.1705@gslingacademy.com,10.4,14.2,17.6,,,
Deborah,Miller,deborah.miller.1706@gslingacademy.com,17.4,16.4,14.0,,,
David,Hoffman,david.hoffman.1707@gslingacademy.com,12.0,17.6,14.4,,,
Rebecca,Pearson,rebecca.pearson.1708@gslingacademy.com,18.8,14.6,15.4,,,
Mitchell,Walker,mitchell.walker.1709@gslingacademy.com,15.0,18.8,15.2,,,
James,Sherman,james.sherman.1710@gslingacademy.com,17.4,14.6,19.8,,,
Justin,Johnson,justin.johnson.1711@gslingacademy.com,19.2,12.2,16.0,,,
Brenda,Morales,brenda.morales.1712@gslingacademy.com,12.2,16.6,19.4,,,
Jesse,Melton,jesse.melton.1713@gslingacademy.com,19.8,18.8,19.0,,,
Jon,Mendoza,jon.mendoza.1714@gslingacademy.com,12.6,16.2,20.0,,,
Samantha,Anderson,samantha.anderson.1715@gslingacademy.com,13.0,19.2,14.0,,,
Lindsay,Love,lindsay.love.1716@gslingacademy.com,17.6,15.2,19.8,,,
John,Benson,john.benson.1717@gslingacademy.com,13.4,15.8,14.4,,,
Isaiah,Cruz,isaiah.cruz.1718@gslingacademy.com,16.0,15.6,13.8,,,
Brian,Baker,brian.baker.1719@gslingacademy.com,17.6,17.2,15.4,,,
Joshua,Dillon,joshua.dillon.1720@gslingacademy.com,17.8,18.2,20.0,,,
Christopher,Stephens,christopher.stephens.1721@gslingacademy.com,16.0,14.8,16.0,,,
Kimberly,Shaw,kimberly.shaw.1722@gslingacademy.com,12.6,17.8,16.0,,,
Colleen,Vargas,colleen.vargas.1723@gslingacademy.com,18.6,13.0,17.6,,,
Mark,Mathews,mark.mathews.1724@gslingacademy.com,17.4,17.0,15.8,,,
Teresa,Lopez,teresa.lopez.1725@gslingacademy.com,19.8,18.8,18.0,,,
Laura,Allen,laura.allen.1726@gslingacademy.com,15.0,15.6,15.6,,,
Lisa,Sosa,lisa.sosa.1727@gslingacademy.com,16.2,15.0,18.0,,,
Drew,Nelson,drew.nelson.1728@gslingacademy.com,19.6,12.0,16.6,,,
Kimberly,Brooks,kimberly.brooks.1729@gslingacademy.com,13.0,12.6,14.8,,,
Carla,Lopez,carla.lopez.1730@gslingacademy.com,14.8,13.2,15.8,,,
Keith,Smith,keith.smith.1731@gslingacademy.com,19.6,17.4,13.4,,,
Eric,Erickson,eric.erickson.1732@gslingacademy.com,20.0,18.6,13.0,,,
Juan,Baker,juan.baker.1733@gslingacademy.com,15.0,17.6,18.0,,,
Kyle,Harrison,kyle.harrison.1734@gslingacademy.com,17.0,12.4,16.8,,,
Duane,Meyers,duane.meyers.1735@gslingacademy.com,15.8,16.0,16.4,,,
Marissa,May,marissa.may.1736@gslingacademy.com,14.2,15.6,15.0,,,
Shane,Lopez,shane.lopez.1737@gslingacademy.com,18.0,19.8,19.0,,,
Eric,Obrien,eric.obrien.1738@gslingacademy.com,16.2,16.2,17.0,,,
Kevin,Joyce,kevin.joyce.1739@gslingacademy.com,16.8,19.2,16.2,,,
Thomas,Ward,thomas.ward.1740@gslingacademy.com,17.8,18.8,17.4,,,
Toni,Smith,toni.smith.1741@gslingacademy.com,18.6,12.8,18.6,,,
Caitlin,Moody,caitlin.moody.1742@gslingacademy.com,17.4,15.4,13.4,,,
Justin,Ryan,justin.ryan.1743@gslingacademy.com,16.4,17.8,13.8,,,
Joseph,Griffin,joseph.griffin.1744@gslingacademy.com,17.0,16.8,17.8,,,
Dawn,Fox,dawn.fox.1745@gslingacademy.com,19.2,13.4,13.6,,,
David,Ochoa,david.ochoa.1746@gslingacademy.com,14.2,16.2,19.8,,,
Bonnie,Brown,bonnie.brown.1747@gslingacademy.com,12.0,19.6,18.6,,,
Michael,Evans,michael.evans.1748@gslingacademy.com,18.6,12.4,19.2,,,
Molly,Meadows,molly.meadows.1749@gslingacademy.com,17.8,18.6,20.0,,,
Dana,Peters,dana.peters.1750@gslingacademy.com,18.2,16.4,14.4,,,
Patricia,Phelps,patricia.phelps.1751@gslingacademy.com,16.6,18.8,16.8,,,
Maria,Jones,maria.jones.1752@gslingacademy.com,18.8,10.2,14.8,,,
Anthony,Johns,anthony.johns.1753@gslingacademy.com,15.6,15.4,16.4,,,
David,Schmidt,david.schmidt.1754@gslingacademy.com,17.6,12.6,13.6,,,
Amanda,Cox,amanda.cox.1755@gslingacademy.com,19.8,17.0,18.4,,,
William,Patterson,william.patterson.1756@gslingacademy.com,13.4,13.6,15.2,,,
Sydney,Wood,sydney.wood.1757@gslingacademy.com,12.0,17.0,14.6,,,
Donald,Fischer,donald.fischer.1758@gslingacademy.com,11.4,19.8,18.4,,,
Anthony,Palmer,anthony.palmer.1759@gslingacademy.com,14.6,12.0,16.2,,,
Christina,Garcia,christina.garcia.1760@gslingacademy.com,15.6,19.8,12.0,,,
Misty,Anderson,misty.anderson.1761@gslingacademy.com,15.0,19.0,18.8,,,
Shannon,Weber,shannon.weber.1762@gslingacademy.com,12.2,16.8,13.8,,,
Jennifer,Palmer,jennifer.palmer.1763@gslingacademy.com,19.0,15.0,12.8,,,
Michael,Arnold,michael.arnold.1764@gslingacademy.com,17.4,14.6,15.0,,,
James,Hernandez,james.hernandez.1765@gslingacademy.com,11.6,16.6,16.0,,,
Erin,Cannon,erin.cannon.1766@gslingacademy.com,20.0,17.4,15.4,,,
Nicole,Lee,nicole.lee.1767@gslingacademy.com,15.6,10.8,12.2,,,
Jacob,Ross,jacob.ross.1768@gslingacademy.com,14.8,13.4,12.0,,,
Morgan,Cisneros,morgan.cisneros.1769@gslingacademy.com,13.0,18.4,17.4,,,
Amber,Stuart,amber.stuart.1770@gslingacademy.com,18.0,18.0,18.0,,,
Tyler,Griffin,tyler.griffin.1771@gslingacademy.com,13.2,15.2,14.2,,,
Daniel,Gonzalez,daniel.gonzalez.1772@gslingacademy.com,17.8,13.6,17.8,,,
Joseph,Jones,joseph.jones.1773@gslingacademy.com,20.0,17.6,17.0,,,
Jessica,Hampton,jessica.hampton.1774@gslingacademy.com,17.0,12.6,13.2,,,
Deborah,Butler,deborah.butler.1775@gslingacademy.com,15.6,15.6,17.4,,,
Julie,Black,julie.black.1776@gslingacademy.com,12.2,13.0,18.6,,,
Bryan,Dorsey,bryan.dorsey.1777@gslingacademy.com,11.2,10.6,18.6,,,
Chad,Gomez,chad.gomez.1778@gslingacademy.com,13.2,18.2,12.8,,,
Andrew,Clark,andrew.clark.1779@gslingacademy.com,19.2,12.8,17.4,,,
Brian,Wright,brian.wright.1780@gslingacademy.com,16.0,17.6,17.0,,,
Jessica,Smith,jessica.smith.1781@gslingacademy.com,18.8,18.8,14.6,,,
Thomas,Brooks,thomas.brooks.1782@gslingacademy.com,19.0,15.4,15.2,,,
Kimberly,Knox,kimberly.knox.1783@gslingacademy.com,19.8,17.8,17.2,,,
Jamie,Mccarthy,jamie.mccarthy.1784@gslingacademy.com,19.4,16.2,17.2,,,
Kristen,Werner,kristen.werner.1785@gslingacademy.com,6.4,16.8,13.8,,,
Jonathan,Weiss,jonathan.weiss.1786@gslingacademy.com,13.8,13.0,14.8,,,
Renee,Smith,renee.smith.1787@gslingacademy.com,13.0,19.8,15.8,,,
Tony,Hopkins,tony.hopkins.1788@gslingacademy.com,17.2,17.6,18.8,,,
Thomas,Buckley,thomas.buckley.1789@gslingacademy.com,14.4,15.8,17.6,,,
Debra,Evans,debra.evans.1790@gslingacademy.com,12.6,16.4,18.8,,,
Richard,Bell,richard.bell.1791@gslingacademy.com,18.8,16.8,18.6,,,
Katelyn,Watkins,katelyn.watkins.1792@gslingacademy.com,17.8,19.0,16.2,,,
Michele,Stout,michele.stout.1793@gslingacademy.com,18.6,17.0,14.2,,,
Lisa,Estes,lisa.estes.1794@gslingacademy.com,14.6,18.4,12.6,,,
Casey,Hall,casey.hall.1795@gslingacademy.com,16.8,14.8,14.4,,,
Joshua,Cole,joshua.cole.1796@gslingacademy.com,14.2,12.0,17.8,,,
Andrew,Jackson,andrew.jackson.1797@gslingacademy.com,14.8,18.2,18.4,,,
Karen,Rodriguez,karen.rodriguez.1798@gslingacademy.com,18.6,18.6,18.0,,,
Sara,Johnson,sara.johnson.1799@gslingacademy.com,17.4,18.0,17.6,,,
Alyssa,Costa,alyssa.costa.1800@gslingacademy.com,14.8,17.0,13.6,,,
Daniel,Poole,daniel.poole.1801@gslingacademy.com,12.8,12.0,13.2,,,
Ricardo,Juarez,ricardo.juarez.1802@gslingacademy.com,18.0,19.6,12.6,,,
Tony,Castillo,tony.castillo.1803@gslingacademy.com,19.4,13.2,12.0,,,
Brian,Kelly,brian.kelly.1804@gslingacademy.com,20.0,17.0,18.2,,,
Tyler,Moore,tyler.moore.1805@gslingacademy.com,14.8,15.0,16.2,,,
Sharon,Martinez,sharon.martinez.1806@gslingacademy.com,15.8,12.4,18.8,,,
Mary,Malone,mary.malone.1807@gslingacademy.com,15.6,18.0,16.6,,,
Rebecca,Huang,rebecca.huang.1808@gslingacademy.com,18.2,17.6,18.0,,,
Alan,Santos,alan.santos.1809@gslingacademy.com,17.0,19.8,17.2,,,
Martin,Duran,martin.duran.1810@gslingacademy.com,17.0,15.8,14.8,,,
Christopher,Gutierrez,christopher.gutierrez.1811@gslingacademy.com,18.0,12.8,17.2,,,
Brandy,Maldonado,brandy.maldonado.1812@gslingacademy.com,19.6,18.2,17.0,,,
Brenda,Sanders,brenda.sanders.1813@gslingacademy.com,19.0,17.4,12.2,,,
Drew,Mccann,drew.mccann.1814@gslingacademy.com,19.0,17.2,18.6,,,
Joshua,Ayala,joshua.ayala.1815@gslingacademy.com,20.0,13.6,13.6,,,
Tina,Rose,tina.rose.1816@gslingacademy.com,15.4,12.2,15.6,,,
William,Khan,william.khan.1817@gslingacademy.com,19.2,16.2,16.6,,,
William,Avery,william.avery.1818@gslingacademy.com,12.2,18.8,16.4,,,
John,Fuller,john.fuller.1819@gslingacademy.com,16.6,17.4,14.6,,,
Jeremy,Coleman,jeremy.coleman.1820@gslingacademy.com,18.4,13.0,12.8,,,
Laura,Wright,laura.wright.1821@gslingacademy.com,12.6,15.4,12.0,,,
David,Luna,david.luna.1822@gslingacademy.com,12.2,17.2,18.6,,,
Christopher,Jensen,christopher.jensen.1823@gslingacademy.com,14.6,13.2,16.6,,,
Luis,Little,luis.little.1824@gslingacademy.com,19.8,17.8,19.0,,,
Joseph,Garcia,joseph.garcia.1825@gslingacademy.com,18.6,17.4,18.0,,,
Michael,York,michael.york.1826@gslingacademy.com,18.0,17.2,16.0,,,
Debbie,Landry,debbie.landry.1827@gslingacademy.com,19.8,19.8,20.0,,,
Michael,Gordon,michael.gordon.1828@gslingacademy.com,18.4,15.2,17.6,,,
Melissa,Harris,melissa.harris.1829@gslingacademy.com,18.8,15.6,18.8,,,
Jonathon,Wilson,jonathon.wilson.1830@gslingacademy.com,16.0,17.4,19.6,,,
Margaret,Santos,margaret.santos.1831@gslingacademy.com,14.8,13.2,13.8,,,
Hailey,Arroyo,hailey.arroyo.1832@gslingacademy.com,17.6,13.0,14.2,,,
Steven,Webster,steven.webster.1833@gslingacademy.com,12.2,17.0,18.8,,,
Tina,Harrison,tina.harrison.1834@gslingacademy.com,18.6,17.2,18.8,,,
Andrew,Nunez,andrew.nunez.1835@gslingacademy.com,13.0,16.2,13.8,,,
Renee,Cruz,renee.cruz.1836@gslingacademy.com,19.2,19.6,15.4,,,
Victoria,Taylor,victoria.taylor.1837@gslingacademy.com,13.2,17.2,18.0,,,
Joseph,Dixon,joseph.dixon.1838@gslingacademy.com,12.6,17.0,15.0,,,
Heather,Gutierrez,heather.gutierrez.1839@gslingacademy.com,12.6,18.4,17.2,,,
Cynthia,Hodges,cynthia.hodges.1840@gslingacademy.com,12.6,11.4,13.4,,,
Danielle,Kelley,danielle.kelley.1841@gslingacademy.com,17.0,14.0,14.4,,,
Michael,Mccall,michael.mccall.1842@gslingacademy.com,19.6,15.2,19.8,,,
Dylan,Edwards,dylan.edwards.1843@gslingacademy.com,6.6,12.4,14.6,,,
Franklin,Riley,franklin.riley.1844@gslingacademy.com,17.8,19.8,16.8,,,
Caitlin,Duncan,caitlin.duncan.1845@gslingacademy.com,19.0,13.8,19.8,,,
Robin,Reeves,robin.reeves.1846@gslingacademy.com,17.6,19.0,16.8,,,
Rebecca,Gibbs,rebecca.gibbs.1847@gslingacademy.com,18.6,13.6,17.8,,,
Peter,Santos,peter.santos.1848@gslingacademy.com,19.4,18.6,13.0,,,
Daryl,Arnold,daryl.arnold.1849@gslingacademy.com,15.6,17.0,16.0,,,
Michael,Davis,michael.davis.1850@gslingacademy.com,16.4,16.4,15.8,,,
Leslie,Cox,leslie.cox.1851@gslingacademy.com,19.6,17.0,17.0,,,
Jamie,Carter,jamie.carter.1852@gslingacademy.com,17.0,18.2,18.4,,,
Shane,Payne,shane.payne.1853@gslingacademy.com,18.0,15.0,18.6,,,
Kimberly,Haley,kimberly.haley.1854@gslingacademy.com,18.2,13.4,17.8,,,
George,Duran,george.duran.1855@gslingacademy.com,16.6,13.8,15.6,,,
Donald,Carney,donald.carney.1856@gslingacademy.com,16.2,15.8,19.6,,,
Michelle,Brown,michelle.brown.1857@gslingacademy.com,20.0,17.6,19.4,,,
Elizabeth,Hawkins,elizabeth.hawkins.1858@gslingacademy.com,14.0,17.4,18.0,,,
Johnny,Gomez,johnny.gomez.1859@gslingacademy.com,13.6,14.8,13.6,,,
Christopher,Mcconnell,christopher.mcconnell.1860@gslingacademy.com,13.8,19.0,12.8,,,
Kyle,Rodriguez,kyle.rodriguez.1861@gslingacademy.com,19.2,18.0,13.4,,,
Rhonda,Cook,rhonda.cook.1862@gslingacademy.com,17.2,15.6,14.4,,,
Nathan,Fitzpatrick,nathan.fitzpatrick.1863@gslingacademy.com,18.6,15.8,16.4,,,
John,Mitchell,john.mitchell.1864@gslingacademy.com,19.4,18.8,17.8,,,
Billy,Compton,billy.compton.1865@gslingacademy.com,20.0,13.0,19.8,,,
Richard,Chavez,richard.chavez.1866@gslingacademy.com,12.2,17.6,16.4,,,
Victor,Andrade,victor.andrade.1867@gslingacademy.com,16.8,12.0,14.0,,,
Gregory,Lee,gregory.lee.1868@gslingacademy.com,12.8,15.8,14.8,,,
Alexandra,Blackburn,alexandra.blackburn.1869@gslingacademy.com,13.0,12.6,18.2,,,
Kristopher,Murray,kristopher.murray.1870@gslingacademy.com,14.0,12.4,13.2,,,
Wanda,Pearson,wanda.pearson.1871@gslingacademy.com,19.8,12.8,18.0,,,
Denise,Rose,denise.rose.1872@gslingacademy.com,19.4,13.0,13.8,,,
Andrew,Reed,andrew.reed.1873@gslingacademy.com,18.2,17.6,17.6,,,
David,Castro,david.castro.1874@gslingacademy.com,17.4,18.0,18.2,,,
Tim,Duncan,tim.duncan.1875@gslingacademy.com,15.2,12.6,18.0,,,
Joshua,Walker,joshua.walker.1876@gslingacademy.com,14.2,17.4,15.6,,,
Julie,Rogers,julie.rogers.1877@gslingacademy.com,17.8,13.2,15.2,,,
Gina,Gilbert,gina.gilbert.1878@gslingacademy.com,15.6,19.6,13.8,,,
Miguel,Nicholson,miguel.nicholson.1879@gslingacademy.com,13.0,18.8,13.4,,,
Daniel,Murray,daniel.murray.1880@gslingacademy.com,14.2,15.8,17.8,,,
Lauren,Ellis,lauren.ellis.1881@gslingacademy.com,13.4,14.4,12.0,,,
Bridget,Martin,bridget.martin.1882@gslingacademy.com,18.6,19.0,13.4,,,
Maureen,Hart,maureen.hart.1883@gslingacademy.com,19.0,18.0,12.8,,,
Sabrina,Davis,sabrina.davis.1884@gslingacademy.com,12.0,19.0,13.6,,,
Richard,Davis,richard.davis.1885@gslingacademy.com,12.0,12.2,19.6,,,
Angela,Koch,angela.koch.1886@gslingacademy.com,19.2,19.6,16.6,,,
William,Smith,william.smith.1887@gslingacademy.com,13.4,15.6,18.8,,,
Catherine,Coffey,catherine.coffey.1888@gslingacademy.com,20.0,13.0,14.4,,,
Christopher,Pace,christopher.pace.1889@gslingacademy.com,13.2,12.8,12.4,,,
Rachel,Reeves,rachel.reeves.1890@gslingacademy.com,14.4,12.8,16.4,,,
Jillian,Arroyo,jillian.arroyo.1891@gslingacademy.com,15.8,16.6,18.8,,,
Patricia,Douglas,patricia.douglas.1892@gslingacademy.com,18.0,15.2,16.2,,,
Brandon,Butler,brandon.butler.1893@gslingacademy.com,18.6,19.6,13.6,,,
Erica,Valdez,erica.valdez.1894@gslingacademy.com,15.6,18.6,16.4,,,
Alexis,Byrd,alexis.byrd.1895@gslingacademy.com,15.4,17.4,13.0,,,
James,Simpson,james.simpson.1896@gslingacademy.com,14.0,12.0,16.0,,,
Robert,Campbell,robert.campbell.1897@gslingacademy.com,14.2,13.6,15.6,,,
Nicole,Smith,nicole.smith.1898@gslingacademy.com,12.4,12.6,18.4,,,
Patricia,Porter,patricia.porter.1899@gslingacademy.com,14.2,15.8,15.0,,,
Brian,Chan,brian.chan.1900@gslingacademy.com,20.0,19.2,16.2,,,
Katherine,Norman,katherine.norman.1901@gslingacademy.com,16.6,16.4,15.2,,,
Pamela,Gomez,pamela.gomez.1902@gslingacademy.com,17.8,15.6,13.4,,,
Amy,Morrow,amy.morrow.1903@gslingacademy.com,16.2,15.0,13.4,,,
Luke,Hernandez,luke.hernandez.1904@gslingacademy.com,16.6,16.6,12.2,,,
Roberto,Rodriguez,roberto.rodriguez.1905@gslingacademy.com,12.0,15.6,18.8,,,
Carla,Jackson,carla.jackson.1906@gslingacademy.com,14.2,16.0,17.0,,,
Aaron,Allen,aaron.allen.1907@gslingacademy.com,16.0,18.4,12.4,,,
Wendy,Burch,wendy.burch.1908@gslingacademy.com,14.6,15.2,13.6,,,
Sarah,Hansen,sarah.hansen.1909@gslingacademy.com,19.0,17.6,17.6,,,
Amy,Dominguez,amy.dominguez.1910@gslingacademy.com,19.0,19.8,13.4,,,
Mark,Jacobs,mark.jacobs.1911@gslingacademy.com,20.0,12.8,17.4,,,
Melissa,Mendoza,melissa.mendoza.1912@gslingacademy.com,15.4,19.0,16.0,,,
Bethany,Thomas,bethany.thomas.1913@gslingacademy.com,12.2,16.6,12.0,,,
Michael,Webb,michael.webb.1914@gslingacademy.com,15.0,16.4,18.6,,,
Gregory,Cole,gregory.cole.1915@gslingacademy.com,13.2,15.2,17.2,,,
Jeffrey,Miller,jeffrey.miller.1916@gslingacademy.com,13.2,17.4,13.0,,,
Rebecca,Castillo,rebecca.castillo.1917@gslingacademy.com,19.6,18.4,19.4,,,
Amanda,Green,amanda.green.1918@gslingacademy.com,19.8,18.8,17.6,,,
Joseph,Hess,joseph.hess.1919@gslingacademy.com,19.0,17.6,18.0,,,
Kyle,Novak,kyle.novak.1920@gslingacademy.com,18.4,19.8,18.8,,,
Kara,Coleman,kara.coleman.1921@gslingacademy.com,19.4,19.4,19.6,,,
Daniel,Martin,daniel.martin.1922@gslingacademy.com,19.6,18.4,18.2,,,
Andrea,Richards,andrea.richards.1923@gslingacademy.com,18.4,13.4,16.0,,,
Sydney,Clay,sydney.clay.1924@gslingacademy.com,13.4,19.6,13.4,,,
Jeremy,Tran,jeremy.tran.1925@gslingacademy.com,18.6,18.4,18.8,,,
Michael,Hayden,michael.hayden.1926@gslingacademy.com,14.8,12.4,15.2,,,
Antonio,Beasley,antonio.beasley.1927@gslingacademy.com,18.0,12.6,12.8,,,
Michelle,Lopez,michelle.lopez.1928@gslingacademy.com,16.8,19.4,13.2,,,
Catherine,Brooks,catherine.brooks.1929@gslingacademy.com,20.0,14.4,19.6,,,
Anita,Gonzalez,anita.gonzalez.1930@gslingacademy.com,12.4,15.8,13.4,,,
James,Hudson,james.hudson.1931@gslingacademy.com,16.4,18.0,18.8,,,
Alicia,Rodriguez,alicia.rodriguez.1932@gslingacademy.com,13.0,15.8,17.2,,,
Tracy,Martinez,tracy.martinez.1933@gslingacademy.com,18.2,15.6,14.2,,,
Christopher,Montgomery,christopher.montgomery.1934@gslingacademy.com,14.8,13.0,19.0,,,
Sherri,Cruz,sherri.cruz.1935@gslingacademy.com,12.8,17.8,15.0,,,
